payment_id,order_id,payment_method,payment_status,amount
PAY-00004090,ORD-00004090,CARD,APPROVED,637.68
PAY-00004091,ORD-00004091,TRANSFER,REFUNDED,0.0
PAY-00004092,ORD-00004092,WALLET,APPROVED,376.76
PAY-00004093,ORD-00004093,WALLET,APPROVED,749.43
PAY-00004094,ORD-00004094,CARD,APPROVED,335.02
PAY-00004095,ORD-00004095,CASH,APPROVED,515.58
PAY-00004096,ORD-00004096,CARD,APPROVED,292.19
PAY-00004097,ORD-00004097,WALLET,APPROVED,386.06
PAY-00004098,ORD-00004098,CARD,APPROVED,112.76
PAY-00004099,ORD-00004099,TRANSFER,APPROVED,550.07
PAY-00004100,ORD-00004100,CARD,APPROVED,710.3
PAY-00004101,ORD-00004101,TRANSFER,APPROVED,583.89
PAY-00004102,ORD-00004102,CASH,APPROVED,498.83
PAY-00004103,ORD-00004103,TRANSFER,APPROVED,606.79
PAY-00004104,ORD-00004104,CASH,APPROVED,457.89
PAY-00004105,ORD-00004105,CASH,APPROVED,482.49
PAY-00004106,ORD-00004106,CARD,APPROVED,373.56
PAY-00004107,ORD-00004107,WALLET,APPROVED,737.65
PAY-00004108,ORD-00004108,WALLET,APPROVED,792.17
PAY-00004109,ORD-00004109,CARD,APPROVED,657.69
PAY-00004110,ORD-00004110,CASH,APPROVED,556.0
PAY-00004111,ORD-00004111,WALLET,APPROVED,227.15
PAY-00004112,ORD-00004112,TRANSFER,APPROVED,888.9
PAY-00004113,ORD-00004113,WALLET,APPROVED,410.35
PAY-00004114,ORD-00004114,CASH,APPROVED,729.72
PAY-00004115,ORD-00004115,CARD,APPROVED,435.24
PAY-00004116,ORD-00004116,WALLET,APPROVED,536.88
PAY-00004117,ORD-00004117,CARD,APPROVED,678.06
PAY-00004118,ORD-00004118,TRANSFER,REJECTED,0.0
PAY-00004119,ORD-00004119,CARD,APPROVED,243.66
PAY-00004120,ORD-00004120,WALLET,APPROVED,305.86
PAY-00004121,ORD-00004121,WALLET,APPROVED,863.01
PAY-00004122,ORD-00004122,CASH,APPROVED,35.03
PAY-00004123,ORD-00004123,CASH,APPROVED,755.85
PAY-00004124,ORD-00004124,WALLET,APPROVED,544.89
PAY-00004125,ORD-00004125,WALLET,REJECTED,0.0
PAY-00004126,ORD-00004126,WALLET,APPROVED,430.93
PAY-00004127,ORD-00004127,CASH,APPROVED,793.02
PAY-00004128,ORD-00004128,CASH,APPROVED,121.74
PAY-00004129,ORD-00004129,CASH,APPROVED,386.01
PAY-00004130,ORD-00004130,CARD,APPROVED,268.81
PAY-00004131,ORD-00004131,TRANSFER,APPROVED,326.43
PAY-00004132,ORD-00004132,WALLET,APPROVED,591.43
PAY-00004133,ORD-00004133,TRANSFER,APPROVED,134.43
PAY-00004134,ORD-00004134,CARD,APPROVED,744.45
PAY-00004135,ORD-00004135,CARD,APPROVED,764.52
PAY-00004136,ORD-00004136,WALLET,APPROVED,406.6
PAY-00004137,ORD-00004137,WALLET,APPROVED,119.78
PAY-00004138,ORD-00004138,TRANSFER,APPROVED,63.6
PAY-00004139,ORD-00004139,TRANSFER,APPROVED,18.9
PAY-00004140,ORD-00004140,CASH,APPROVED,881.61
PAY-00004141,ORD-00004141,TRANSFER,APPROVED,805.12
PAY-00004142,ORD-00004142,TRANSFER,APPROVED,781.15
PAY-00004143,ORD-00004143,CARD,APPROVED,210.05
PAY-00004144,ORD-00004144,TRANSFER,APPROVED,731.4
PAY-00004145,ORD-00004145,CASH,APPROVED,104.33
PAY-00004146,ORD-00004146,TRANSFER,APPROVED,690.83
PAY-00004147,ORD-00004147,WALLET,APPROVED,717.86
PAY-00004148,ORD-00004148,CASH,APPROVED,501.71
PAY-00004149,ORD-00004149,CASH,APPROVED,259.38
PAY-00004150,ORD-00004150,CASH,APPROVED,730.42
PAY-00004151,ORD-00004151,TRANSFER,APPROVED,233.4
PAY-00004152,ORD-00004152,CASH,APPROVED,82.58
PAY-00004153,ORD-00004153,CARD,APPROVED,539.16
PAY-00004154,ORD-00004154,CARD,APPROVED,335.62
PAY-00004155,ORD-00004155,CARD,APPROVED,733.71
PAY-00004156,ORD-00004156,CASH,APPROVED,276.64
PAY-00004157,ORD-00004157,CASH,APPROVED,389.22
PAY-00004158,ORD-00004158,TRANSFER,APPROVED,105.04
PAY-00004159,ORD-00004159,CARD,APPROVED,355.08
PAY-00004160,ORD-00004160,CARD,APPROVED,681.09
PAY-00004161,ORD-00004161,TRANSFER,APPROVED,296.47
PAY-00004162,ORD-00004162,WALLET,APPROVED,801.47
PAY-00004163,ORD-00004163,WALLET,APPROVED,639.52
PAY-00004164,ORD-00004164,CARD,APPROVED,167.89
PAY-00004165,ORD-00004165,TRANSFER,APPROVED,145.54
PAY-00004166,ORD-00004166,CASH,APPROVED,412.09
PAY-00004167,ORD-00004167,CASH,APPROVED,348.86
PAY-00004168,ORD-00004168,TRANSFER,REJECTED,0.0
PAY-00004169,ORD-00004169,WALLET,APPROVED,137.45
PAY-00004170,ORD-00004170,CASH,APPROVED,754.77
PAY-00004171,ORD-00004171,CARD,APPROVED,472.56
PAY-00004172,ORD-00004172,WALLET,APPROVED,171.08
PAY-00004173,ORD-00004173,CARD,APPROVED,244.84
PAY-00004174,ORD-00004174,CARD,APPROVED,549.53
PAY-00004175,ORD-00004175,TRANSFER,APPROVED,861.94
PAY-00004176,ORD-00004176,TRANSFER,APPROVED,702.21
PAY-00004177,ORD-00004177,CARD,APPROVED,66.13
PAY-00004178,ORD-00004178,WALLET,APPROVED,319.67
PAY-00004179,ORD-00004179,CARD,APPROVED,39.44
PAY-00004180,ORD-00004180,CARD,APPROVED,175.12
PAY-00004181,ORD-00004181,WALLET,APPROVED,197.52
PAY-00004182,ORD-00004182,TRANSFER,APPROVED,109.18
PAY-00004183,ORD-00004183,TRANSFER,APPROVED,121.81
PAY-00004184,ORD-00004184,CARD,APPROVED,154.49
PAY-00004185,ORD-00004185,CARD,APPROVED,755.88
PAY-00004186,ORD-00004186,TRANSFER,APPROVED,846.9
PAY-00004187,ORD-00004187,WALLET,APPROVED,532.3
PAY-00004188,ORD-00004188,WALLET,APPROVED,675.99
PAY-00004189,ORD-00004189,CARD,APPROVED,897.24
PAY-00004190,ORD-00004190,TRANSFER,APPROVED,748.51
PAY-00004191,ORD-00004191,WALLET,APPROVED,796.93
PAY-00004192,ORD-00004192,CARD,APPROVED,86.14
PAY-00004193,ORD-00004193,WALLET,APPROVED,621.45
PAY-00004194,ORD-00004194,CARD,APPROVED,178.5
PAY-00004195,ORD-00004195,TRANSFER,APPROVED,348.41
PAY-00004196,ORD-00004196,TRANSFER,APPROVED,707.53
PAY-00004197,ORD-00004197,WALLET,APPROVED,862.74
PAY-00004198,ORD-00004198,WALLET,APPROVED,794.66
PAY-00004199,ORD-00004199,CASH,APPROVED,549.21
PAY-00004200,ORD-00004200,CARD,APPROVED,154.83
PAY-00004201,ORD-00004201,TRANSFER,APPROVED,156.66
PAY-00004202,ORD-00004202,TRANSFER,APPROVED,57.27
PAY-00004203,ORD-00004203,TRANSFER,APPROVED,749.94
PAY-00004204,ORD-00004204,TRANSFER,APPROVED,744.3
PAY-00004205,ORD-00004205,CASH,APPROVED,196.79
PAY-00004206,ORD-00004206,TRANSFER,APPROVED,415.59
PAY-00004207,ORD-00004207,CARD,APPROVED,17.47
PAY-00004208,ORD-00004208,TRANSFER,APPROVED,34.2
PAY-00004209,ORD-00004209,WALLET,APPROVED,760.53
PAY-00004210,ORD-00004210,CARD,APPROVED,815.14
PAY-00004211,ORD-00004211,TRANSFER,REFUNDED,0.0
PAY-00004212,ORD-00004212,TRANSFER,APPROVED,532.53
PAY-00004213,ORD-00004213,WALLET,APPROVED,168.38
PAY-00004214,ORD-00004214,CASH,APPROVED,151.26
PAY-00004215,ORD-00004215,CARD,APPROVED,67.55
PAY-00004216,ORD-00004216,WALLET,APPROVED,719.65
PAY-00004217,ORD-00004217,CASH,APPROVED,529.09
PAY-00004218,ORD-00004218,WALLET,APPROVED,708.28
PAY-00004219,ORD-00004219,CASH,APPROVED,275.67
PAY-00004220,ORD-00004220,CASH,APPROVED,21.41
PAY-00004221,ORD-00004221,TRANSFER,APPROVED,218.98
PAY-00004222,ORD-00004222,TRANSFER,APPROVED,793.54
PAY-00004223,ORD-00004223,WALLET,APPROVED,788.99
PAY-00004224,ORD-00004224,CASH,APPROVED,870.78
PAY-00004225,ORD-00004225,CASH,APPROVED,343.95
PAY-00004226,ORD-00004226,CASH,APPROVED,700.76
PAY-00004227,ORD-00004227,CASH,REJECTED,0.0
PAY-00004228,ORD-00004228,CASH,APPROVED,365.04
PAY-00004229,ORD-00004229,TRANSFER,APPROVED,654.45
PAY-00004230,ORD-00004230,CASH,APPROVED,605.99
PAY-00004231,ORD-00004231,WALLET,APPROVED,809.11
PAY-00004232,ORD-00004232,CASH,APPROVED,730.66
PAY-00004233,ORD-00004233,CASH,APPROVED,671.52
PAY-00004234,ORD-00004234,TRANSFER,APPROVED,184.08
PAY-00004235,ORD-00004235,CARD,APPROVED,776.15
PAY-00004236,ORD-00004236,CARD,APPROVED,698.13
PAY-00004237,ORD-00004237,CASH,APPROVED,759.56
PAY-00004238,ORD-00004238,TRANSFER,APPROVED,138.6
PAY-00004239,ORD-00004239,CASH,APPROVED,237.42
PAY-00004240,ORD-00004240,CARD,APPROVED,641.75
PAY-00004241,ORD-00004241,TRANSFER,APPROVED,492.64
PAY-00004242,ORD-00004242,WALLET,APPROVED,495.32
PAY-00004243,ORD-00004243,WALLET,APPROVED,190.47
PAY-00004244,ORD-00004244,TRANSFER,APPROVED,509.0
PAY-00004245,ORD-00004245,WALLET,APPROVED,428.53
PAY-00004246,ORD-00004246,TRANSFER,APPROVED,474.99
PAY-00004247,ORD-00004247,CASH,APPROVED,749.14
PAY-00004248,ORD-00004248,CASH,APPROVED,437.88
PAY-00004249,ORD-00004249,CARD,APPROVED,441.8
PAY-00004250,ORD-00004250,CASH,APPROVED,832.72
PAY-00004251,ORD-00004251,CASH,APPROVED,85.94
PAY-00004252,ORD-00004252,CARD,APPROVED,784.58
PAY-00004253,ORD-00004253,TRANSFER,APPROVED,719.3
PAY-00004254,ORD-00004254,CASH,APPROVED,890.14
PAY-00004255,ORD-00004255,CASH,APPROVED,237.98
PAY-00004256,ORD-00004256,CASH,APPROVED,232.43
PAY-00004257,ORD-00004257,CARD,APPROVED,25.13
PAY-00004258,ORD-00004258,TRANSFER,APPROVED,750.86
PAY-00004259,ORD-00004259,CARD,APPROVED,827.93
PAY-00004260,ORD-00004260,WALLET,REJECTED,0.0
PAY-00004261,ORD-00004261,CASH,APPROVED,31.61
PAY-00004262,ORD-00004262,WALLET,APPROVED,232.37
PAY-00004263,ORD-00004263,TRANSFER,APPROVED,278.62
PAY-00004264,ORD-00004264,CASH,APPROVED,20.12
PAY-00004265,ORD-00004265,WALLET,APPROVED,444.98
PAY-00004266,ORD-00004266,WALLET,APPROVED,621.3
PAY-00004267,ORD-00004267,CASH,APPROVED,785.22
PAY-00004268,ORD-00004268,CASH,APPROVED,328.28
PAY-00004269,ORD-00004269,CASH,APPROVED,255.17
PAY-00004270,ORD-00004270,CARD,APPROVED,610.87
PAY-00004271,ORD-00004271,WALLET,APPROVED,583.98
PAY-00004272,ORD-00004272,CARD,APPROVED,869.02
PAY-00004273,ORD-00004273,TRANSFER,APPROVED,259.28
PAY-00004274,ORD-00004274,WALLET,APPROVED,425.57
PAY-00004275,ORD-00004275,CASH,APPROVED,856.65
PAY-00004276,ORD-00004276,CASH,APPROVED,627.9
PAY-00004277,ORD-00004277,CASH,APPROVED,877.59
PAY-00004278,ORD-00004278,CARD,APPROVED,433.94
PAY-00004279,ORD-00004279,CASH,APPROVED,32.5
PAY-00004280,ORD-00004280,WALLET,APPROVED,280.31
PAY-00004281,ORD-00004281,WALLET,APPROVED,409.09
PAY-00004282,ORD-00004282,TRANSFER,APPROVED,252.77
PAY-00004283,ORD-00004283,WALLET,APPROVED,521.75
PAY-00004284,ORD-00004284,CASH,APPROVED,274.68
PAY-00004285,ORD-00004285,WALLET,APPROVED,136.08
PAY-00004286,ORD-00004286,WALLET,APPROVED,471.41
PAY-00004287,ORD-00004287,CARD,APPROVED,881.64
PAY-00004288,ORD-00004288,WALLET,APPROVED,568.85
PAY-00004289,ORD-00004289,TRANSFER,APPROVED,657.61
PAY-00004290,ORD-00004290,WALLET,APPROVED,43.76
PAY-00004291,ORD-00004291,CARD,APPROVED,609.69
PAY-00004292,ORD-00004292,CARD,APPROVED,274.84
PAY-00004293,ORD-00004293,WALLET,APPROVED,419.48
PAY-00004294,ORD-00004294,WALLET,APPROVED,761.27
PAY-00004295,ORD-00004295,CARD,APPROVED,381.47
PAY-00004296,ORD-00004296,CASH,APPROVED,833.29
PAY-00004297,ORD-00004297,WALLET,APPROVED,277.79
PAY-00004298,ORD-00004298,CARD,APPROVED,675.69
PAY-00004299,ORD-00004299,WALLET,APPROVED,833.18
PAY-00004300,ORD-00004300,CARD,APPROVED,287.64
PAY-00004301,ORD-00004301,CASH,APPROVED,271.7
PAY-00004302,ORD-00004302,TRANSFER,APPROVED,47.31
PAY-00004303,ORD-00004303,TRANSFER,APPROVED,539.04
PAY-00004304,ORD-00004304,TRANSFER,APPROVED,604.3
PAY-00004305,ORD-00004305,WALLET,APPROVED,135.04
PAY-00004306,ORD-00004306,TRANSFER,APPROVED,435.71
PAY-00004307,ORD-00004307,CARD,APPROVED,415.13
PAY-00004308,ORD-00004308,CASH,APPROVED,306.6
PAY-00004309,ORD-00004309,WALLET,APPROVED,196.64
PAY-00004310,ORD-00004310,WALLET,APPROVED,628.84
PAY-00004311,ORD-00004311,CARD,APPROVED,36.3
PAY-00004312,ORD-00004312,CASH,APPROVED,761.8
PAY-00004313,ORD-00004313,CASH,APPROVED,629.61
PAY-00004314,ORD-00004314,WALLET,APPROVED,691.89
PAY-00004315,ORD-00004315,WALLET,APPROVED,360.82
PAY-00004316,ORD-00004316,TRANSFER,APPROVED,526.42
PAY-00004317,ORD-00004317,WALLET,APPROVED,850.0
PAY-00004318,ORD-00004318,CARD,APPROVED,516.49
PAY-00004319,ORD-00004319,CASH,APPROVED,385.53
PAY-00004320,ORD-00004320,WALLET,APPROVED,419.92
PAY-00004321,ORD-00004321,CASH,APPROVED,749.96
PAY-00004322,ORD-00004322,WALLET,APPROVED,41.73
PAY-00004323,ORD-00004323,CARD,APPROVED,603.41
PAY-00004324,ORD-00004324,CASH,APPROVED,282.7
PAY-00004325,ORD-00004325,CARD,APPROVED,332.53
PAY-00004326,ORD-00004326,WALLET,APPROVED,544.95
PAY-00004327,ORD-00004327,TRANSFER,APPROVED,340.56
PAY-00004328,ORD-00004328,WALLET,APPROVED,255.33
PAY-00004329,ORD-00004329,CASH,APPROVED,232.14
PAY-00004330,ORD-00004330,WALLET,APPROVED,491.82
PAY-00004331,ORD-00004331,WALLET,APPROVED,859.16
PAY-00004332,ORD-00004332,CARD,APPROVED,586.0
PAY-00004333,ORD-00004333,CASH,APPROVED,768.06
PAY-00004334,ORD-00004334,CASH,REFUNDED,0.0
PAY-00004335,ORD-00004335,CASH,APPROVED,116.28
PAY-00004336,ORD-00004336,CASH,APPROVED,52.64
PAY-00004337,ORD-00004337,CASH,APPROVED,492.39
PAY-00004338,ORD-00004338,CARD,APPROVED,147.95
PAY-00004339,ORD-00004339,WALLET,APPROVED,785.06
PAY-00004340,ORD-00004340,TRANSFER,APPROVED,41.72
PAY-00004341,ORD-00004341,TRANSFER,APPROVED,598.9
PAY-00004342,ORD-00004342,WALLET,APPROVED,587.46
PAY-00004343,ORD-00004343,TRANSFER,APPROVED,389.34
PAY-00004344,ORD-00004344,CASH,APPROVED,166.77
PAY-00004345,ORD-00004345,CARD,APPROVED,484.39
PAY-00004346,ORD-00004346,CASH,APPROVED,577.51
PAY-00004347,ORD-00004347,CASH,APPROVED,812.7
PAY-00004348,ORD-00004348,CARD,APPROVED,352.61
PAY-00004349,ORD-00004349,TRANSFER,APPROVED,476.9
PAY-00004350,ORD-00004350,CARD,APPROVED,24.69
PAY-00004351,ORD-00004351,WALLET,APPROVED,597.0
PAY-00004352,ORD-00004352,WALLET,APPROVED,845.83
PAY-00004353,ORD-00004353,WALLET,APPROVED,176.64
PAY-00004354,ORD-00004354,CARD,APPROVED,737.48
PAY-00004355,ORD-00004355,WALLET,APPROVED,412.24
PAY-00004356,ORD-00004356,CASH,APPROVED,132.67
PAY-00004357,ORD-00004357,CASH,APPROVED,329.05
PAY-00004358,ORD-00004358,WALLET,APPROVED,85.06
PAY-00004359,ORD-00004359,WALLET,APPROVED,874.24
PAY-00004360,ORD-00004360,WALLET,APPROVED,810.49
PAY-00004361,ORD-00004361,WALLET,APPROVED,456.1
PAY-00004362,ORD-00004362,CARD,APPROVED,899.17
PAY-00004363,ORD-00004363,CARD,APPROVED,371.86
PAY-00004364,ORD-00004364,CASH,APPROVED,533.0
PAY-00004365,ORD-00004365,TRANSFER,APPROVED,871.49
PAY-00004366,ORD-00004366,CASH,APPROVED,59.69
PAY-00004367,ORD-00004367,CARD,APPROVED,865.7
PAY-00004368,ORD-00004368,CASH,APPROVED,79.31
PAY-00004369,ORD-00004369,CASH,APPROVED,182.39
PAY-00004370,ORD-00004370,CARD,APPROVED,667.45
PAY-00004371,ORD-00004371,TRANSFER,APPROVED,298.75
PAY-00004372,ORD-00004372,CARD,APPROVED,643.45
PAY-00004373,ORD-00004373,CASH,APPROVED,122.45
PAY-00004374,ORD-00004374,TRANSFER,REFUNDED,0.0
PAY-00004375,ORD-00004375,TRANSFER,APPROVED,192.13
PAY-00004376,ORD-00004376,CARD,APPROVED,126.56
PAY-00004377,ORD-00004377,CARD,APPROVED,592.35
PAY-00004378,ORD-00004378,CARD,APPROVED,560.99
PAY-00004379,ORD-00004379,WALLET,APPROVED,600.28
PAY-00004380,ORD-00004380,CASH,APPROVED,514.16
PAY-00004381,ORD-00004381,CASH,APPROVED,523.8
PAY-00004382,ORD-00004382,TRANSFER,APPROVED,44.36
PAY-00004383,ORD-00004383,CASH,APPROVED,354.61
PAY-00004384,ORD-00004384,WALLET,APPROVED,25.05
PAY-00004385,ORD-00004385,TRANSFER,APPROVED,176.65
PAY-00004386,ORD-00004386,CARD,REFUNDED,0.0
PAY-00004387,ORD-00004387,TRANSFER,APPROVED,564.09
PAY-00004388,ORD-00004388,WALLET,APPROVED,881.41
PAY-00004389,ORD-00004389,CARD,APPROVED,793.22
PAY-00004390,ORD-00004390,WALLET,APPROVED,17.46
PAY-00004391,ORD-00004391,CARD,APPROVED,309.89
PAY-00004392,ORD-00004392,TRANSFER,APPROVED,20.95
PAY-00004393,ORD-00004393,WALLET,APPROVED,644.08
PAY-00004394,ORD-00004394,CASH,APPROVED,562.53
PAY-00004395,ORD-00004395,CARD,APPROVED,448.82
PAY-00004396,ORD-00004396,TRANSFER,REJECTED,0.0
PAY-00004397,ORD-00004397,WALLET,APPROVED,144.75
PAY-00004398,ORD-00004398,CASH,APPROVED,77.82
PAY-00004399,ORD-00004399,CASH,APPROVED,183.04
PAY-00004400,ORD-00004400,CARD,APPROVED,289.8
PAY-00004401,ORD-00004401,CARD,APPROVED,705.06
PAY-00004402,ORD-00004402,CARD,APPROVED,128.87
PAY-00004403,ORD-00004403,WALLET,APPROVED,82.45
PAY-00004404,ORD-00004404,TRANSFER,APPROVED,880.05
PAY-00004405,ORD-00004405,WALLET,APPROVED,630.14
PAY-00004406,ORD-00004406,TRANSFER,APPROVED,84.43
PAY-00004407,ORD-00004407,TRANSFER,APPROVED,79.94
PAY-00004408,ORD-00004408,TRANSFER,APPROVED,496.98
PAY-00004409,ORD-00004409,WALLET,REFUNDED,0.0
PAY-00004410,ORD-00004410,WALLET,APPROVED,235.26
PAY-00004411,ORD-00004411,WALLET,APPROVED,450.33
PAY-00004412,ORD-00004412,CASH,APPROVED,804.65
PAY-00004413,ORD-00004413,CASH,APPROVED,290.91
PAY-00004414,ORD-00004414,TRANSFER,APPROVED,87.07
PAY-00004415,ORD-00004415,CASH,APPROVED,695.52
PAY-00004416,ORD-00004416,CARD,APPROVED,344.0
PAY-00004417,ORD-00004417,CARD,APPROVED,261.65
PAY-00004418,ORD-00004418,CARD,APPROVED,487.75
PAY-00004419,ORD-00004419,WALLET,APPROVED,314.08
PAY-00004420,ORD-00004420,CARD,APPROVED,642.73
PAY-00004421,ORD-00004421,CASH,APPROVED,384.51
PAY-00004422,ORD-00004422,WALLET,APPROVED,767.25
PAY-00004423,ORD-00004423,WALLET,APPROVED,462.45
PAY-00004424,ORD-00004424,TRANSFER,APPROVED,52.67
PAY-00004425,ORD-00004425,CASH,APPROVED,559.39
PAY-00004426,ORD-00004426,CARD,APPROVED,84.79
PAY-00004427,ORD-00004427,CASH,APPROVED,100.18
PAY-00004428,ORD-00004428,TRANSFER,APPROVED,159.26
PAY-00004429,ORD-00004429,TRANSFER,APPROVED,595.74
PAY-00004430,ORD-00004430,CARD,APPROVED,292.48
PAY-00004431,ORD-00004431,TRANSFER,APPROVED,857.5
PAY-00004432,ORD-00004432,TRANSFER,APPROVED,863.34
PAY-00004433,ORD-00004433,TRANSFER,REJECTED,0.0
PAY-00004434,ORD-00004434,CARD,APPROVED,79.98
PAY-00004435,ORD-00004435,CARD,APPROVED,387.78
PAY-00004436,ORD-00004436,TRANSFER,REJECTED,0.0
PAY-00004437,ORD-00004437,WALLET,APPROVED,17.46
PAY-00004438,ORD-00004438,CARD,APPROVED,488.14
PAY-00004439,ORD-00004439,CASH,REFUNDED,0.0
PAY-00004440,ORD-00004440,TRANSFER,APPROVED,836.39
PAY-00004441,ORD-00004441,TRANSFER,APPROVED,399.07
PAY-00004442,ORD-00004442,WALLET,REFUNDED,0.0
PAY-00004443,ORD-00004443,WALLET,APPROVED,24.69
PAY-00004444,ORD-00004444,CASH,REFUNDED,0.0
PAY-00004445,ORD-00004445,WALLET,APPROVED,134.7
PAY-00004446,ORD-00004446,CASH,APPROVED,422.16
PAY-00004447,ORD-00004447,WALLET,APPROVED,114.22
PAY-00004448,ORD-00004448,TRANSFER,APPROVED,649.2
PAY-00004449,ORD-00004449,WALLET,APPROVED,853.56
PAY-00004450,ORD-00004450,CARD,APPROVED,256.92
PAY-00004451,ORD-00004451,TRANSFER,APPROVED,676.24
PAY-00004452,ORD-00004452,TRANSFER,REJECTED,0.0
PAY-00004453,ORD-00004453,CARD,APPROVED,500.0
PAY-00004454,ORD-00004454,CASH,APPROVED,799.39
PAY-00004455,ORD-00004455,TRANSFER,APPROVED,374.44
PAY-00004456,ORD-00004456,TRANSFER,APPROVED,451.59
PAY-00004457,ORD-00004457,CARD,APPROVED,222.74
PAY-00004458,ORD-00004458,CASH,APPROVED,288.99
PAY-00004459,ORD-00004459,TRANSFER,APPROVED,581.71
PAY-00004460,ORD-00004460,CARD,APPROVED,189.12
PAY-00004461,ORD-00004461,TRANSFER,APPROVED,39.05
PAY-00004462,ORD-00004462,WALLET,APPROVED,218.9
PAY-00004463,ORD-00004463,CASH,APPROVED,730.93
PAY-00004464,ORD-00004464,WALLET,APPROVED,69.73
PAY-00004465,ORD-00004465,CASH,APPROVED,537.8
PAY-00004466,ORD-00004466,CARD,APPROVED,872.24
PAY-00004467,ORD-00004467,TRANSFER,APPROVED,733.31
PAY-00004468,ORD-00004468,TRANSFER,APPROVED,297.6
PAY-00004469,ORD-00004469,CARD,APPROVED,840.18
PAY-00004470,ORD-00004470,CARD,APPROVED,844.01
PAY-00004471,ORD-00004471,WALLET,APPROVED,307.14
PAY-00004472,ORD-00004472,CASH,APPROVED,300.21
PAY-00004473,ORD-00004473,TRANSFER,APPROVED,499.04
PAY-00004474,ORD-00004474,WALLET,APPROVED,873.95
PAY-00004475,ORD-00004475,TRANSFER,APPROVED,724.14
PAY-00004476,ORD-00004476,CASH,APPROVED,103.73
PAY-00004477,ORD-00004477,TRANSFER,APPROVED,229.08
PAY-00004478,ORD-00004478,CASH,APPROVED,619.11
PAY-00004479,ORD-00004479,CARD,APPROVED,179.65
PAY-00004480,ORD-00004480,TRANSFER,APPROVED,736.7
PAY-00004481,ORD-00004481,CARD,APPROVED,775.63
PAY-00004482,ORD-00004482,CASH,APPROVED,827.82
PAY-00004483,ORD-00004483,CARD,APPROVED,782.71
PAY-00004484,ORD-00004484,WALLET,APPROVED,176.39
PAY-00004485,ORD-00004485,CARD,APPROVED,560.91
PAY-00004486,ORD-00004486,WALLET,APPROVED,137.4
PAY-00004487,ORD-00004487,CASH,APPROVED,479.87
PAY-00004488,ORD-00004488,CASH,APPROVED,299.16
PAY-00004489,ORD-00004489,TRANSFER,APPROVED,359.27
PAY-00004490,ORD-00004490,WALLET,APPROVED,625.41
PAY-00004491,ORD-00004491,TRANSFER,APPROVED,18.35
PAY-00004492,ORD-00004492,CASH,REFUNDED,0.0
PAY-00004493,ORD-00004493,CARD,REFUNDED,0.0
PAY-00004494,ORD-00004494,CASH,APPROVED,657.49
PAY-00004495,ORD-00004495,CASH,APPROVED,279.38
PAY-00004496,ORD-00004496,CARD,APPROVED,334.93
PAY-00004497,ORD-00004497,WALLET,APPROVED,164.98
PAY-00004498,ORD-00004498,WALLET,APPROVED,744.32
PAY-00004499,ORD-00004499,CARD,APPROVED,132.06
PAY-00004500,ORD-00004500,CARD,APPROVED,686.37
PAY-00004501,ORD-00004501,TRANSFER,APPROVED,518.72
PAY-00004502,ORD-00004502,CARD,APPROVED,50.41
PAY-00004503,ORD-00004503,CARD,APPROVED,330.79
PAY-00004504,ORD-00004504,CARD,APPROVED,718.99
PAY-00004505,ORD-00004505,CARD,APPROVED,411.32
PAY-00004506,ORD-00004506,TRANSFER,APPROVED,477.61
PAY-00004507,ORD-00004507,CARD,APPROVED,677.48
PAY-00004508,ORD-00004508,TRANSFER,APPROVED,544.37
PAY-00004509,ORD-00004509,CASH,APPROVED,536.51
PAY-00004510,ORD-00004510,TRANSFER,APPROVED,543.54
PAY-00004511,ORD-00004511,CASH,APPROVED,700.94
PAY-00004512,ORD-00004512,CASH,APPROVED,878.19
PAY-00004513,ORD-00004513,TRANSFER,APPROVED,650.96
PAY-00004514,ORD-00004514,TRANSFER,APPROVED,820.55
PAY-00004515,ORD-00004515,TRANSFER,APPROVED,29.41
PAY-00004516,ORD-00004516,WALLET,APPROVED,633.63
PAY-00004517,ORD-00004517,TRANSFER,REJECTED,0.0
PAY-00004518,ORD-00004518,TRANSFER,APPROVED,280.65
PAY-00004519,ORD-00004519,CARD,APPROVED,647.89
PAY-00004520,ORD-00004520,CARD,APPROVED,469.35
PAY-00004521,ORD-00004521,CARD,APPROVED,584.02
PAY-00004522,ORD-00004522,TRANSFER,APPROVED,271.76
PAY-00004523,ORD-00004523,TRANSFER,REJECTED,0.0
PAY-00004524,ORD-00004524,CASH,APPROVED,428.77
PAY-00004525,ORD-00004525,TRANSFER,REFUNDED,0.0
PAY-00004526,ORD-00004526,CASH,APPROVED,622.73
PAY-00004527,ORD-00004527,TRANSFER,APPROVED,494.3
PAY-00004528,ORD-00004528,TRANSFER,APPROVED,364.55
PAY-00004529,ORD-00004529,WALLET,APPROVED,139.53
PAY-00004530,ORD-00004530,CARD,APPROVED,300.55
PAY-00004531,ORD-00004531,CASH,APPROVED,374.62
PAY-00004532,ORD-00004532,CARD,APPROVED,300.39
PAY-00004533,ORD-00004533,CARD,APPROVED,892.21
PAY-00004534,ORD-00004534,WALLET,APPROVED,61.29
PAY-00004535,ORD-00004535,CARD,APPROVED,772.41
PAY-00004536,ORD-00004536,CARD,APPROVED,327.32
PAY-00004537,ORD-00004537,WALLET,APPROVED,245.11
PAY-00004538,ORD-00004538,WALLET,APPROVED,19.37
PAY-00004539,ORD-00004539,TRANSFER,APPROVED,374.78
